datetime,event_type,all_day
2085-09-22T06:44:53+00:00,Autumnal Equinox,True
2085-12-21T04:30:08+00:00,Winter Solstice,True
2086-03-20T03:36:41+00:00,Vernal Equinox,True
2086-06-20T20:11:02+00:00,Summer Solstice,True
2086-09-22T12:33:39+00:00,Autumnal Equinox,True
2086-12-21T10:24:07+00:00,Winter Solstice,True
2087-03-20T09:29:47+00:00,Vernal Equinox,True
2087-06-21T02:07:27+00:00,Summer Solstice,True
2087-09-22T18:29:49+00:00,Autumnal Equinox,True
2087-12-21T16:10:00+00:00,Winter Solstice,True
2088-03-19T15:18:33+00:00,Vernal Equinox,True
2088-06-20T07:58:14+00:00,Summer Solstice,True
2088-09-22T00:19:49+00:00,Autumnal Equinox,True
2088-12-20T21:57:44+00:00,Winter Solstice,True
2089-03-19T21:08:10+00:00,Vernal Equinox,True
2089-06-20T13:44:33+00:00,Summer Solstice,True
2089-09-22T06:08:31+00:00,Autumnal Equinox,True
2089-12-21T03:53:38+00:00,Winter Solstice,True
2090-03-20T03:03:32+00:00,Vernal Equinox,True
2090-06-20T19:37:32+00:00,Summer Solstice,True
2090-09-22T12:01:00+00:00,Autumnal Equinox,True
2090-12-21T09:45:14+00:00,Winter Solstice,True
2091-03-20T08:43:33+00:00,Vernal Equinox,True
2091-06-21T01:20:38+00:00,Summer Solstice,True
2091-09-22T17:52:33+00:00,Autumnal Equinox,True
2091-12-21T15:40:15+00:00,Winter Solstice,True
2092-03-19T14:35:17+00:00,Vernal Equinox,True
2092-06-20T07:16:42+00:00,Summer Solstice,True
2092-09-21T23:43:33+00:00,Autumnal Equinox,True
2092-12-20T21:33:39+00:00,Winter Solstice,True
2093-03-19T20:36:17+00:00,Vernal Equinox,True
2093-06-20T13:08:50+00:00,Summer Solstice,True
2093-09-22T05:30:41+00:00,Autumnal Equinox,True
2093-12-21T03:22:32+00:00,Winter Solstice,True
2094-03-20T02:23:21+00:00,Vernal Equinox,True
2094-06-20T18:44:07+00:00,Summer Solstice,True
2094-09-22T11:18:22+00:00,Autumnal Equinox,True
2094-12-21T09:15:08+00:00,Winter Solstice,True
2095-03-20T08:16:46+00:00,Vernal Equinox,True
2095-06-21T00:40:41+00:00,Summer Solstice,True
2095-09-22T17:12:57+00:00,Autumnal Equinox,True
2095-12-21T15:02:40+00:00,Winter Solstice,True
2096-03-19T14:04:46+00:00,Vernal Equinox,True
2096-06-20T06:32:38+00:00,Summer Solstice,True
2096-09-21T22:56:35+00:00,Autumnal Equinox,True
2096-12-20T20:48:04+00:00,Winter Solstice,True
2097-03-19T19:50:15+00:00,Vernal Equinox,True
2097-06-20T12:15:15+00:00,Summer Solstice,True
2097-09-22T04:37:43+00:00,Autumnal Equinox,True
2097-12-21T02:39:18+00:00,Winter Solstice,True
2098-03-20T01:42:19+00:00,Vernal Equinox,True
2098-06-20T18:04:52+00:00,Summer Solstice,True
2098-09-22T10:26:07+00:00,Autumnal Equinox,True
2098-12-21T08:22:43+00:00,Winter Solstice,True
2099-03-20T07:19:37+00:00,Vernal Equinox,True
2099-06-20T23:43:33+00:00,Summer Solstice,True
2099-09-22T16:13:00+00:00,Autumnal Equinox,True
2099-12-21T14:06:15+00:00,Winter Solstice,True
2100-03-20T13:05:37+00:00,Vernal Equinox,True
2100-06-21T05:34:09+00:00,Summer Solstice,True
2100-09-22T22:02:26+00:00,Autumnal Equinox,True
2100-12-21T19:52:51+00:00,Winter Solstice,True
2101-03-20T18:58:34+00:00,Vernal Equinox,True
2101-06-21T11:23:29+00:00,Summer Solstice,True
2101-09-23T03:48:36+00:00,Autumnal Equinox,True
2101-12-22T01:40:58+00:00,Winter Solstice,True
2102-03-21T00:38:02+00:00,Vernal Equinox,True
2102-06-21T16:55:32+00:00,Summer Solstice,True
2102-09-23T09:33:02+00:00,Autumnal Equinox,True
2102-12-22T07:34:51+00:00,Winter Solstice,True
2103-03-21T06:25:12+00:00,Vernal Equinox,True
2103-06-21T22:47:52+00:00,Summer Solstice,True
2103-09-23T15:26:35+00:00,Autumnal Equinox,True
2103-12-22T13:26:09+00:00,Winter Solstice,True
2104-03-20T12:16:17+00:00,Vernal Equinox,True
2104-06-21T04:39:44+00:00,Summer Solstice,True
2104-09-22T21:11:42+00:00,Autumnal Equinox,True
2104-12-21T19:14:32+00:00,Winter Solstice,True
2105-03-20T18:08:34+00:00,Vernal Equinox,True
2105-06-21T10:20:56+00:00,Summer Solstice,True
2105-09-23T02:54:16+00:00,Autumnal Equinox,True
2105-12-22T01:05:56+00:00,Winter Solstice,True
2106-03-21T00:06:19+00:00,Vernal Equinox,True
2106-06-21T16:14:53+00:00,Summer Solstice,True
2106-09-23T08:49:04+00:00,Autumnal Equinox,True
2106-12-22T06:55:17+00:00,Winter Solstice,True
2107-03-21T05:52:17+00:00,Vernal Equinox,True
2107-06-21T22:03:07+00:00,Summer Solstice,True
2107-09-23T14:39:20+00:00,Autumnal Equinox,True
2107-12-22T12:44:32+00:00,Winter Solstice,True
2108-03-20T11:41:14+00:00,Vernal Equinox,True
2108-06-21T03:59:39+00:00,Summer Solstice,True
2108-09-22T20:30:23+00:00,Autumnal Equinox,True
2108-12-21T18:36:55+00:00,Winter Solstice,True
2109-03-20T17:38:25+00:00,Vernal Equinox,True
2109-06-21T09:57:25+00:00,Summer Solstice,True
2109-09-23T02:21:25+00:00,Autumnal Equinox,True
2109-12-22T00:29:45+00:00,Winter Solstice,True
2110-03-20T23:23:59+00:00,Vernal Equinox,True
2110-06-21T15:34:31+00:00,Summer Solstice,True
2110-09-23T08:09:21+00:00,Autumnal Equinox,True
2110-12-22T06:21:13+00:00,Winter Solstice,True
2111-03-21T05:13:01+00:00,Vernal Equinox,True
2111-06-21T21:28:07+00:00,Summer Solstice,True
2111-09-23T14:07:56+00:00,Autumnal Equinox,True
2111-12-22T12:10:13+00:00,Winter Solstice,True
2112-03-20T11:05:16+00:00,Vernal Equinox,True
2112-06-21T03:22:05+00:00,Summer Solstice,True
2112-09-22T19:57:50+00:00,Autumnal Equinox,True
2112-12-21T17:58:34+00:00,Winter Solstice,True
2113-03-20T16:53:14+00:00,Vernal Equinox,True
2113-06-21T08:59:55+00:00,Summer Solstice,True
2113-09-23T01:38:05+00:00,Autumnal Equinox,True
2113-12-21T23:49:01+00:00,Winter Solstice,True
2114-03-20T22:41:27+00:00,Vernal Equinox,True
2114-06-21T14:48:59+00:00,Summer Solstice,True
2114-09-23T07:30:09+00:00,Autumnal Equinox,True
2114-12-22T05:41:42+00:00,Winter Solstice,True
2115-03-21T04:24:47+00:00,Vernal Equinox,True
2115-06-21T20:33:07+00:00,Summer Solstice,True
2115-09-23T13:15:01+00:00,Autumnal Equinox,True
2115-12-22T11:29:19+00:00,Winter Solstice,True
2116-03-20T10:11:08+00:00,Vernal Equinox,True
2116-06-21T02:19:48+00:00,Summer Solstice,True
2116-09-22T18:58:38+00:00,Autumnal Equinox,True
2116-12-21T17:16:42+00:00,Winter Solstice,True
2117-03-20T16:08:39+00:00,Vernal Equinox,True
2117-06-21T08:11:56+00:00,Summer Solstice,True
2117-09-23T00:46:56+00:00,Autumnal Equinox,True
2117-12-21T23:05:41+00:00,Winter Solstice,True
2118-03-20T21:55:32+00:00,Vernal Equinox,True
2118-06-21T13:45:50+00:00,Summer Solstice,True
2118-09-23T06:29:03+00:00,Autumnal Equinox,True
2118-12-22T04:51:09+00:00,Winter Solstice,True
2119-03-21T03:41:23+00:00,Vernal Equinox,True
2119-06-21T19:38:00+00:00,Summer Solstice,True
2119-09-23T12:22:27+00:00,Autumnal Equinox,True
2119-12-22T10:39:01+00:00,Winter Solstice,True
2120-03-20T09:31:09+00:00,Vernal Equinox,True
2120-06-21T01:34:37+00:00,Summer Solstice,True
2120-09-22T18:08:33+00:00,Autumnal Equinox,True
2120-12-21T16:26:25+00:00,Winter Solstice,True
2121-03-20T15:18:09+00:00,Vernal Equinox,True
2121-06-21T07:14:07+00:00,Summer Solstice,True
2121-09-22T23:46:10+00:00,Autumnal Equinox,True
2121-12-21T22:13:37+00:00,Winter Solstice,True
2122-03-20T21:06:15+00:00,Vernal Equinox,True
2122-06-21T13:04:46+00:00,Summer Solstice,True
2122-09-23T05:41:43+00:00,Autumnal Equinox,True
2122-12-22T04:03:23+00:00,Winter Solstice,True
2123-03-21T02:51:19+00:00,Vernal Equinox,True
2123-06-21T18:52:16+00:00,Summer Solstice,True
2123-09-23T11:32:27+00:00,Autumnal Equinox,True
2123-12-22T09:48:41+00:00,Winter Solstice,True
2124-03-20T08:38:00+00:00,Vernal Equinox,True
2124-06-21T00:40:32+00:00,Summer Solstice,True
2124-09-22T17:21:15+00:00,Autumnal Equinox,True
2124-12-21T15:37:15+00:00,Winter Solstice,True
2125-03-20T14:32:08+00:00,Vernal Equinox,True
2125-06-21T06:35:18+00:00,Summer Solstice,True
2125-09-22T23:16:24+00:00,Autumnal Equinox,True
2125-12-21T21:34:31+00:00,Winter Solstice,True
2126-03-20T20:18:11+00:00,Vernal Equinox,True
2126-06-21T12:12:45+00:00,Summer Solstice,True
2126-09-23T05:02:04+00:00,Autumnal Equinox,True
2126-12-22T03:28:02+00:00,Winter Solstice,True
2127-03-21T02:05:25+00:00,Vernal Equinox,True
2127-06-21T18:04:12+00:00,Summer Solstice,True
2127-09-23T10:58:15+00:00,Autumnal Equinox,True
2127-12-22T09:23:19+00:00,Winter Solstice,True
2128-03-20T08:01:08+00:00,Vernal Equinox,True
2128-06-21T00:01:18+00:00,Summer Solstice,True
2128-09-22T16:48:22+00:00,Autumnal Equinox,True
2128-12-21T15:15:41+00:00,Winter Solstice,True
2129-03-20T13:57:30+00:00,Vernal Equinox,True
2129-06-21T05:40:58+00:00,Summer Solstice,True
2129-09-22T22:27:21+00:00,Autumnal Equinox,True
2129-12-21T21:04:17+00:00,Winter Solstice,True
2130-03-20T19:51:45+00:00,Vernal Equinox,True
2130-06-21T11:32:37+00:00,Summer Solstice,True
2130-09-23T04:23:29+00:00,Autumnal Equinox,True
2130-12-22T02:55:35+00:00,Winter Solstice,True
2131-03-21T01:39:37+00:00,Vernal Equinox,True
2131-06-21T17:24:40+00:00,Summer Solstice,True
2131-09-23T10:11:49+00:00,Autumnal Equinox,True
2131-12-22T08:42:49+00:00,Winter Solstice,True
2132-03-20T07:27:08+00:00,Vernal Equinox,True
2132-06-20T23:15:07+00:00,Summer Solstice,True
2132-09-22T15:54:50+00:00,Autumnal Equinox,True
2132-12-21T14:28:59+00:00,Winter Solstice,True
2133-03-20T13:18:23+00:00,Vernal Equinox,True
2133-06-21T05:09:27+00:00,Summer Solstice,True
2133-09-22T21:46:50+00:00,Autumnal Equinox,True
2133-12-21T20:21:41+00:00,Winter Solstice,True
2134-03-20T19:04:19+00:00,Vernal Equinox,True
2134-06-21T10:47:09+00:00,Summer Solstice,True
2134-09-23T03:30:34+00:00,Autumnal Equinox,True
2134-12-22T02:06:05+00:00,Winter Solstice,True
2135-03-21T00:47:49+00:00,Vernal Equinox,True
2135-06-21T16:33:23+00:00,Summer Solstice,True
2135-09-23T09:23:47+00:00,Autumnal Equinox,True
2135-12-22T07:50:56+00:00,Winter Solstice,True
2136-03-20T06:35:56+00:00,Vernal Equinox,True
2136-06-20T22:27:32+00:00,Summer Solstice,True
2136-09-22T15:14:55+00:00,Autumnal Equinox,True
2136-12-21T13:40:21+00:00,Winter Solstice,True
2137-03-20T12:24:18+00:00,Vernal Equinox,True
2137-06-21T04:03:37+00:00,Summer Solstice,True
2137-09-22T20:50:25+00:00,Autumnal Equinox,True
2137-12-21T19:26:26+00:00,Winter Solstice,True
2138-03-20T18:06:42+00:00,Vernal Equinox,True
2138-06-21T09:48:31+00:00,Summer Solstice,True
2138-09-23T02:43:21+00:00,Autumnal Equinox,True
2138-12-22T01:19:53+00:00,Winter Solstice,True
2139-03-20T23:51:01+00:00,Vernal Equinox,True
2139-06-21T15:37:03+00:00,Summer Solstice,True
2139-09-23T08:30:48+00:00,Autumnal Equinox,True
2139-12-22T07:09:42+00:00,Winter Solstice,True
2140-03-20T05:40:31+00:00,Vernal Equinox,True
2140-06-20T21:21:34+00:00,Summer Solstice,True
2140-09-22T14:11:02+00:00,Autumnal Equinox,True
2140-12-21T12:54:08+00:00,Winter Solstice,True
2141-03-20T11:34:58+00:00,Vernal Equinox,True
2141-06-21T03:13:12+00:00,Summer Solstice,True
2141-09-22T20:04:57+00:00,Autumnal Equinox,True
2141-12-21T18:48:41+00:00,Winter Solstice,True
2142-03-20T17:27:19+00:00,Vernal Equinox,True
2142-06-21T08:55:06+00:00,Summer Solstice,True
2142-09-23T01:51:01+00:00,Autumnal Equinox,True
2142-12-22T00:36:41+00:00,Winter Solstice,True
2143-03-20T23:14:08+00:00,Vernal Equinox,True
2143-06-21T14:45:38+00:00,Summer Solstice,True
2143-09-23T07:43:05+00:00,Autumnal Equinox,True
2143-12-22T06:25:26+00:00,Winter Solstice,True
2144-03-20T05:04:43+00:00,Vernal Equinox,True
2144-06-20T20:46:42+00:00,Summer Solstice,True
2144-09-22T13:37:26+00:00,Autumnal Equinox,True
2144-12-21T12:21:48+00:00,Winter Solstice,True
2145-03-20T11:00:02+00:00,Vernal Equinox,True
2145-06-21T02:29:28+00:00,Summer Solstice,True
2145-09-22T19:14:59+00:00,Autumnal Equinox,True
2145-12-21T18:07:31+00:00,Winter Solstice,True
2146-03-20T16:46:34+00:00,Vernal Equinox,True
2146-06-21T08:17:09+00:00,Summer Solstice,True
2146-09-23T01:11:47+00:00,Autumnal Equinox,True
2146-12-21T23:59:27+00:00,Winter Solstice,True
2147-03-20T22:35:57+00:00,Vernal Equinox,True
2147-06-21T14:11:40+00:00,Summer Solstice,True
2147-09-23T07:07:14+00:00,Autumnal Equinox,True
2147-12-22T05:49:30+00:00,Winter Solstice,True
2148-03-20T04:26:54+00:00,Vernal Equinox,True
2148-06-20T19:58:58+00:00,Summer Solstice,True
2148-09-22T12:50:36+00:00,Autumnal Equinox,True
2148-12-21T11:33:53+00:00,Winter Solstice,True
2149-03-20T10:16:36+00:00,Vernal Equinox,True
2149-06-21T01:51:16+00:00,Summer Solstice,True
2149-09-22T18:46:44+00:00,Autumnal Equinox,True
2149-12-21T17:33:30+00:00,Winter Solstice,True
2150-03-20T16:05:10+00:00,Vernal Equinox,True
2150-06-21T07:33:09+00:00,Summer Solstice,True
2150-09-23T00:32:24+00:00,Autumnal Equinox,True
2150-12-21T23:25:08+00:00,Winter Solstice,True
2151-03-20T21:50:54+00:00,Vernal Equinox,True
2151-06-21T13:19:16+00:00,Summer Solstice,True
2151-09-23T06:20:40+00:00,Autumnal Equinox,True
2151-12-22T05:12:50+00:00,Winter Solstice,True
2152-03-20T03:41:34+00:00,Vernal Equinox,True
2152-06-20T19:14:38+00:00,Summer Solstice,True
2152-09-22T12:13:10+00:00,Autumnal Equinox,True
2152-12-21T11:06:08+00:00,Winter Solstice,True
2153-03-20T09:39:19+00:00,Vernal Equinox,True
2153-06-21T00:54:42+00:00,Summer Solstice,True
2153-09-22T17:48:27+00:00,Autumnal Equinox,True
2153-12-21T16:47:45+00:00,Winter Solstice,True
2154-03-20T15:25:28+00:00,Vernal Equinox,True
2154-06-21T06:39:08+00:00,Summer Solstice,True
2154-09-22T23:40:07+00:00,Autumnal Equinox,True
2154-12-21T22:35:59+00:00,Winter Solstice,True
2155-03-20T21:09:14+00:00,Vernal Equinox,True
2155-06-21T12:32:40+00:00,Summer Solstice,True
2155-09-23T05:31:03+00:00,Autumnal Equinox,True
2155-12-22T04:25:38+00:00,Winter Solstice,True
2156-03-20T02:57:16+00:00,Vernal Equinox,True
2156-06-20T18:19:44+00:00,Summer Solstice,True
2156-09-22T11:08:01+00:00,Autumnal Equinox,True
2156-12-21T10:05:49+00:00,Winter Solstice,True
2157-03-20T08:42:53+00:00,Vernal Equinox,True
2157-06-21T00:08:18+00:00,Summer Solstice,True
2157-09-22T17:00:42+00:00,Autumnal Equinox,True
2157-12-21T15:59:51+00:00,Winter Solstice,True
2158-03-20T14:29:44+00:00,Vernal Equinox,True
2158-06-21T05:49:29+00:00,Summer Solstice,True
2158-09-22T22:47:53+00:00,Autumnal Equinox,True
2158-12-21T21:46:18+00:00,Winter Solstice,True
2159-03-20T20:15:18+00:00,Vernal Equinox,True
2159-06-21T11:34:02+00:00,Summer Solstice,True
2159-09-23T04:37:29+00:00,Autumnal Equinox,True
2159-12-22T03:29:28+00:00,Winter Solstice,True
2160-03-20T02:01:10+00:00,Vernal Equinox,True
2160-06-20T17:27:44+00:00,Summer Solstice,True
2160-09-22T10:33:03+00:00,Autumnal Equinox,True
2160-12-21T09:24:50+00:00,Winter Solstice,True
2161-03-20T07:55:16+00:00,Vernal Equinox,True
2161-06-20T23:09:28+00:00,Summer Solstice,True
2161-09-22T16:10:31+00:00,Autumnal Equinox,True
2161-12-21T15:13:59+00:00,Winter Solstice,True
2162-03-20T13:41:03+00:00,Vernal Equinox,True
2162-06-21T04:53:35+00:00,Summer Solstice,True
2162-09-22T22:02:33+00:00,Autumnal Equinox,True
2162-12-21T21:07:57+00:00,Winter Solstice,True
2163-03-20T19:26:52+00:00,Vernal Equinox,True
2163-06-21T10:47:30+00:00,Summer Solstice,True
2163-09-23T03:57:16+00:00,Autumnal Equinox,True
2163-12-22T03:04:33+00:00,Winter Solstice,True
2164-03-20T01:25:34+00:00,Vernal Equinox,True
2164-06-20T16:37:59+00:00,Summer Solstice,True
2164-09-22T09:37:49+00:00,Autumnal Equinox,True
2164-12-21T08:47:46+00:00,Winter Solstice,True
2165-03-20T07:19:54+00:00,Vernal Equinox,True
2165-06-20T22:28:12+00:00,Summer Solstice,True
2165-09-22T15:33:22+00:00,Autumnal Equinox,True
2165-12-21T14:44:25+00:00,Winter Solstice,True
2166-03-20T13:13:27+00:00,Vernal Equinox,True
2166-06-21T04:17:07+00:00,Summer Solstice,True
2166-09-22T21:24:59+00:00,Autumnal Equinox,True
2166-12-21T20:36:54+00:00,Winter Solstice,True
2167-03-20T19:04:10+00:00,Vernal Equinox,True
2167-06-21T10:08:46+00:00,Summer Solstice,True
2167-09-23T03:12:47+00:00,Autumnal Equinox,True
2167-12-22T02:21:15+00:00,Winter Solstice,True
2168-03-20T00:50:27+00:00,Vernal Equinox,True
2168-06-20T16:06:59+00:00,Summer Solstice,True
2168-09-22T09:08:35+00:00,Autumnal Equinox,True
2168-12-21T08:17:53+00:00,Winter Solstice,True
2169-03-20T06:47:11+00:00,Vernal Equinox,True
2169-06-20T21:52:44+00:00,Summer Solstice,True
2169-09-22T14:47:22+00:00,Autumnal Equinox,True
2169-12-21T14:02:49+00:00,Winter Solstice,True
2170-03-20T12:31:58+00:00,Vernal Equinox,True
2170-06-21T03:34:52+00:00,Summer Solstice,True
2170-09-22T20:38:42+00:00,Autumnal Equinox,True
2170-12-21T19:48:04+00:00,Winter Solstice,True
2171-03-20T18:13:08+00:00,Vernal Equinox,True
2171-06-21T09:25:58+00:00,Summer Solstice,True
2171-09-23T02:35:34+00:00,Autumnal Equinox,True
2171-12-22T01:39:46+00:00,Winter Solstice,True
2172-03-20T00:05:02+00:00,Vernal Equinox,True
2172-06-20T15:12:43+00:00,Summer Solstice,True
2172-09-22T08:14:04+00:00,Autumnal Equinox,True
2172-12-21T07:19:24+00:00,Winter Solstice,True
2173-03-20T05:47:57+00:00,Vernal Equinox,True
2173-06-20T20:55:06+00:00,Summer Solstice,True
2173-09-22T14:03:41+00:00,Autumnal Equinox,True
2173-12-21T13:15:19+00:00,Winter Solstice,True
2174-03-20T11:31:47+00:00,Vernal Equinox,True
2174-06-21T02:36:45+00:00,Summer Solstice,True
2174-09-22T19:51:57+00:00,Autumnal Equinox,True
2174-12-21T19:09:37+00:00,Winter Solstice,True
2175-03-20T17:19:59+00:00,Vernal Equinox,True
2175-06-21T08:20:33+00:00,Summer Solstice,True
2175-09-23T01:33:20+00:00,Autumnal Equinox,True
2175-12-22T00:50:15+00:00,Winter Solstice,True
2176-03-19T23:06:04+00:00,Vernal Equinox,True
2176-06-20T14:10:24+00:00,Summer Solstice,True
2176-09-22T07:25:27+00:00,Autumnal Equinox,True
2176-12-21T06:45:16+00:00,Winter Solstice,True
2177-03-20T05:06:46+00:00,Vernal Equinox,True
2177-06-20T19:54:05+00:00,Summer Solstice,True
2177-09-22T13:03:10+00:00,Autumnal Equinox,True
2177-12-21T12:29:20+00:00,Winter Solstice,True
2178-03-20T10:53:59+00:00,Vernal Equinox,True
2178-06-21T01:37:16+00:00,Summer Solstice,True
2178-09-22T18:50:22+00:00,Autumnal Equinox,True
2178-12-21T18:14:33+00:00,Winter Solstice,True
2179-03-20T16:35:55+00:00,Vernal Equinox,True
2179-06-21T07:33:34+00:00,Summer Solstice,True
2179-09-23T00:46:59+00:00,Autumnal Equinox,True
2179-12-22T00:10:33+00:00,Winter Solstice,True
2180-03-19T22:31:34+00:00,Vernal Equinox,True
2180-06-20T13:27:41+00:00,Summer Solstice,True
2180-09-22T06:26:30+00:00,Autumnal Equinox,True
2180-12-21T05:52:11+00:00,Winter Solstice,True
2181-03-20T04:19:39+00:00,Vernal Equinox,True
2181-06-20T19:15:22+00:00,Summer Solstice,True
2181-09-22T12:19:22+00:00,Autumnal Equinox,True
2181-12-21T11:46:58+00:00,Winter Solstice,True
2182-03-20T10:07:31+00:00,Vernal Equinox,True
2182-06-21T01:02:47+00:00,Summer Solstice,True
2182-09-22T18:16:15+00:00,Autumnal Equinox,True
2182-12-21T17:41:31+00:00,Winter Solstice,True
2183-03-20T16:01:05+00:00,Vernal Equinox,True
2183-06-21T06:53:55+00:00,Summer Solstice,True
2183-09-23T00:05:58+00:00,Autumnal Equinox,True
2183-12-21T23:23:15+00:00,Winter Solstice,True
2184-03-19T21:46:55+00:00,Vernal Equinox,True
2184-06-20T12:46:56+00:00,Summer Solstice,True
2184-09-22T06:03:32+00:00,Autumnal Equinox,True
2184-12-21T05:22:27+00:00,Winter Solstice,True
2185-03-20T03:43:39+00:00,Vernal Equinox,True
2185-06-20T18:34:10+00:00,Summer Solstice,True
2185-09-22T11:46:59+00:00,Autumnal Equinox,True
2185-12-21T11:15:53+00:00,Winter Solstice,True
2186-03-20T09:31:39+00:00,Vernal Equinox,True
2186-06-21T00:18:04+00:00,Summer Solstice,True
2186-09-22T17:35:04+00:00,Autumnal Equinox,True
2186-12-21T17:04:46+00:00,Winter Solstice,True
2187-03-20T15:13:32+00:00,Vernal Equinox,True
2187-06-21T06:09:39+00:00,Summer Solstice,True
2187-09-22T23:31:39+00:00,Autumnal Equinox,True
2187-12-21T23:02:04+00:00,Winter Solstice,True
2188-03-19T21:13:37+00:00,Vernal Equinox,True
2188-06-20T12:01:12+00:00,Summer Solstice,True
2188-09-22T05:10:59+00:00,Autumnal Equinox,True
2188-12-21T04:42:37+00:00,Winter Solstice,True
2189-03-20T03:04:45+00:00,Vernal Equinox,True
2189-06-20T17:44:27+00:00,Summer Solstice,True
2189-09-22T10:59:30+00:00,Autumnal Equinox,True
2189-12-21T10:33:03+00:00,Winter Solstice,True
2190-03-20T08:48:49+00:00,Vernal Equinox,True
2190-06-20T23:29:20+00:00,Summer Solstice,True
2190-09-22T16:51:55+00:00,Autumnal Equinox,True
2190-12-21T16:26:40+00:00,Winter Solstice,True
2191-03-20T14:39:33+00:00,Vernal Equinox,True
2191-06-21T05:20:25+00:00,Summer Solstice,True
2191-09-22T22:34:24+00:00,Autumnal Equinox,True
2191-12-21T22:05:56+00:00,Winter Solstice,True
2192-03-19T20:20:45+00:00,Vernal Equinox,True
2192-06-20T11:08:21+00:00,Summer Solstice,True
2192-09-22T04:22:58+00:00,Autumnal Equinox,True
2192-12-21T03:57:38+00:00,Winter Solstice,True
2193-03-20T02:12:28+00:00,Vernal Equinox,True
2193-06-20T16:51:28+00:00,Summer Solstice,True
2193-09-22T10:03:01+00:00,Autumnal Equinox,True
2193-12-21T09:44:53+00:00,Winter Solstice,True
2194-03-20T08:00:29+00:00,Vernal Equinox,True
2194-06-20T22:33:11+00:00,Summer Solstice,True
2194-09-22T15:48:49+00:00,Autumnal Equinox,True
2194-12-21T15:24:03+00:00,Winter Solstice,True
2195-03-20T13:36:55+00:00,Vernal Equinox,True
2195-06-21T04:20:28+00:00,Summer Solstice,True
2195-09-22T21:45:00+00:00,Autumnal Equinox,True
2195-12-21T21:16:57+00:00,Winter Solstice,True
2196-03-19T19:31:40+00:00,Vernal Equinox,True
2196-06-20T10:12:44+00:00,Summer Solstice,True
2196-09-22T03:26:23+00:00,Autumnal Equinox,True
2196-12-21T03:00:39+00:00,Winter Solstice,True
2197-03-20T01:18:10+00:00,Vernal Equinox,True
2197-06-20T15:54:57+00:00,Summer Solstice,True
2197-09-22T09:13:13+00:00,Autumnal Equinox,True
2197-12-21T08:54:23+00:00,Winter Solstice,True
2198-03-20T06:59:27+00:00,Vernal Equinox,True
2198-06-20T21:39:13+00:00,Summer Solstice,True
2198-09-22T15:08:38+00:00,Autumnal Equinox,True
2198-12-21T14:54:52+00:00,Winter Solstice,True
2199-03-20T12:56:32+00:00,Vernal Equinox,True
2199-06-21T03:32:32+00:00,Summer Solstice,True
2199-09-22T20:54:21+00:00,Autumnal Equinox,True
2199-12-21T20:37:42+00:00,Winter Solstice,True
2200-03-20T18:46:39+00:00,Vernal Equinox,True
2200-06-21T09:22:17+00:00,Summer Solstice,True
2200-09-23T02:47:15+00:00,Autumnal Equinox,True
2200-12-22T02:32:46+00:00,Winter Solstice,True
2201-03-21T00:46:55+00:00,Vernal Equinox,True
2201-06-21T15:11:27+00:00,Summer Solstice,True
2201-09-23T08:34:51+00:00,Autumnal Equinox,True
2201-12-22T08:26:34+00:00,Winter Solstice,True
2202-03-21T06:41:54+00:00,Vernal Equinox,True
2202-06-21T21:01:56+00:00,Summer Solstice,True
2202-09-23T14:23:41+00:00,Autumnal Equinox,True
2202-12-22T14:11:04+00:00,Winter Solstice,True
2203-03-21T12:21:55+00:00,Vernal Equinox,True
2203-06-22T02:55:48+00:00,Summer Solstice,True
2203-09-23T20:20:59+00:00,Autumnal Equinox,True
2203-12-22T20:08:45+00:00,Winter Solstice,True
2204-03-20T18:19:42+00:00,Vernal Equinox,True
2204-06-21T08:53:42+00:00,Summer Solstice,True
2204-09-23T02:05:20+00:00,Autumnal Equinox,True
2204-12-22T01:54:19+00:00,Winter Solstice,True
2205-03-21T00:10:01+00:00,Vernal Equinox,True
2205-06-21T14:38:34+00:00,Summer Solstice,True
2205-09-23T07:52:53+00:00,Autumnal Equinox,True
2205-12-22T07:42:37+00:00,Winter Solstice,True
2206-03-21T05:50:45+00:00,Vernal Equinox,True
2206-06-21T20:21:29+00:00,Summer Solstice,True
2206-09-23T13:51:20+00:00,Autumnal Equinox,True
2206-12-22T13:38:33+00:00,Winter Solstice,True
2207-03-21T11:44:47+00:00,Vernal Equinox,True
2207-06-22T02:13:23+00:00,Summer Solstice,True
2207-09-23T19:37:53+00:00,Autumnal Equinox,True
2207-12-22T19:17:33+00:00,Winter Solstice,True
2208-03-20T17:27:05+00:00,Vernal Equinox,True
2208-06-21T07:57:46+00:00,Summer Solstice,True
2208-09-23T01:25:59+00:00,Autumnal Equinox,True
2208-12-22T01:11:21+00:00,Winter Solstice,True
2209-03-20T23:16:57+00:00,Vernal Equinox,True
2209-06-21T13:39:43+00:00,Summer Solstice,True
2209-09-23T07:09:00+00:00,Autumnal Equinox,True
2209-12-22T07:06:07+00:00,Winter Solstice,True
2210-03-21T05:05:59+00:00,Vernal Equinox,True
2210-06-21T19:23:06+00:00,Summer Solstice,True
2210-09-23T12:51:00+00:00,Autumnal Equinox,True
2210-12-22T12:47:56+00:00,Winter Solstice,True
2211-03-21T10:44:23+00:00,Vernal Equinox,True
2211-06-22T01:08:08+00:00,Summer Solstice,True
